# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.maxThreadCount,1765649144967000000,1765649205187000000,89
JVM.GC.collectionTimesMs,1765649144967000000,1765649205187000000,0
JVM.GC.collections,1765649144967000000,1765649205187000000,0
JVM.newThreadsCount,1765649144967000000,1765649205187000000,0
JVM.totalSafepointCount,1765649144967000000,1765649205187000000,24
JVM.totalBytesAllocated,1765649144967000000,1765649205187000000,13270368
JVM.totalTimeToSafepointsMs,1765649144967000000,1765649205187000000,1
JVM.usedNativeBytes,1765649144967000000,1765649205187000000,249526776
JVM.totalDirectByteBuffersBytes,1765649144967000000,1765649205187000000,288972259
JVM.maxHeapBytes,1765649144967000000,1765649205187000000,5586812928
JVM.totalCpuTimeMs,1765649144967000000,1765649205187000000,5690
OS.loadAverage,1765649144967000000,1765649205187000000,0.6
JVM.usedHeapBytes,1765649144967000000,1765649205187000000,949745624
FilePageCache.totalPageLoadsUs,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1765649144967000000,1765649205187000000,0
StorageLockContext.competingThreads.90P,1765649144967000000,1765649205187000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalBytesRequested,1765649144967000000,1765649205187000000,0
FilePageCache.disposedBuffers,1765649144967000000,1765649205187000000,0
DirectByteBufferAllocator.hits,1765649144967000000,1765649205187000000,0
StorageLockContext.competingThreads.max,1765649144967000000,1765649205187000000,0
FilePageCache.uncachedFileAccess,1765649144967000000,1765649205187000000,0
StreamlinedBlobStorage.recordsRelocated,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.nativeBytesInUse,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.heapBytesInUse,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalBytesRead,1765649144967000000,1765649205187000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1765649144967000000,1765649205187000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1765649144967000000,1765649205187000000,1834056
DirectByteBufferAllocator.disposed,1765649144967000000,1765649205187000000,0
DirectByteBufferAllocator.reclaimed,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesReclaimed,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesReadMs,1765649144967000000,1765649205187000000,0
DirectByteBufferAllocator.misses,1765649144967000000,1765649205187000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesHandedOver,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1765649144967000000,1765649205187000000,0
MappedFileStorage.storages,1765649144967000000,1765649205187000000,14
MappedFileStorage.totalPagesMapped,1765649144967000000,1765649205187000000,14
FilePageCacheLockFree.totalPagesWriteMs,1765649144967000000,1765649205187000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesRequested,1765649144967000000,1765649205187000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765649144967000000,1765649205187000000,286261248
FilePageCache.maxRegisteredFiles,1765649144967000000,1765649205187000000,407
FilePageCacheLockFree.housekeeperTurnsSkipped,1765649144967000000,1765649205187000000,0
FilePageCache.capacityInBytes,1765649144967000000,1765649205187000000,503316478
FilePageCache.pageFastCacheHits,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalPagesAllocated,1765649144967000000,1765649205187000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765649144967000000,1765649205187000000,0
FilePageCache.pageLoads,1765649144967000000,1765649205187000000,0
FilePageCache.pageHits,1765649144967000000,1765649205187000000,0
MappedFileStorage.totalBytesMapped,1765649144967000000,1765649205187000000,194248704
FilePageCacheLockFree.totalPagesWritten,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1765649144967000000,1765649205187000000,0
FilePageCache.totalPageDisposalsUs,1765649144967000000,1765649205187000000,0
StorageLockContext.competingThreads.avg,1765649144967000000,1765649205187000000,0.0
FilePageCacheLockFree.totalNativeBytesReclaimed,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1765649144967000000,1765649205187000000,0
StreamlinedBlobStorage.recordsDeleted,1765649144967000000,1765649205187000000,0
FilePageCache.maxCacheSizeInBytes,1765649144967000000,1765649205187000000,286261248
StreamlinedBlobStorage.recordsAllocated,1765649144967000000,1765649205187000000,0
FilePageCacheLockFree.totalBytesWritten,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsStoredCompressed,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsStoredSize,1765649144967000000,1765649205187000000,0
VFS.fileByIdCache.misses,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsRead,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsUncompressedSize,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsReadDecompressed,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsDeduplicated,1765649144967000000,1765649205187000000,0
FileNameCache.totalMisses,1765649144967000000,1765649205187000000,0
FileNameCache.queries,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsStored,1765649144967000000,1765649205187000000,0
VFS.invertedFileNameIndex.requests,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1765649144967000000,1765649205187000000,0
VFS.fileChildByName,1765649144967000000,1765649205187000000,0
VFS.fileByIdCache.hits,1765649144967000000,1765649205187000000,0
VFS.contentStorage.recordsReadSize,1765649144967000000,1765649205187000000,0
workspaceModel.updates.precise.ms,1765649205187000000,1765649264965000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1765649205187000000,1765649264965000000,3
workspaceModel.cachedValue.clear.count,1765649205187000000,1765649264965000000,2
workspaceModel.updates.ms,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1765649205187000000,1765649264965000000,89
workspaceModel.cachedValue.from.cache.count,1765649205187000000,1765649264965000000,1407
workspaceModel.to.snapshot.ms,1765649205187000000,1765649264965000000,0
workspaceModel.collect.changes.ms,1765649205187000000,1765649264965000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1765649205187000000,1765649264965000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1765649205187000000,1765649264965000000,0
workspaceModel.pre.handlers.ms,1765649205187000000,1765649264965000000,0
workspaceModel.updates.count,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.init.ms,1765649205187000000,1765649264965000000,0
workspaceModel.update.unloaded.entities.ms,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1765649205187000000,1765649264965000000,128
workspaceModel.workspaceFileIndexData.instances.count,1765649205187000000,1765649264965000000,0
workspaceModel.on.before.changed.ms,1765649205187000000,1765649264965000000,4
workspaceModel.initializing.ms,1765649205187000000,1765649264965000000,0
workspaceModel.loading.total.ms,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1765649205187000000,1765649264965000000,344
workspaceModel.cachedValue.calculated.count,1765649205187000000,1765649264965000000,116
workspaceModel.workspaceFileIndexData.markDirty.ms,1765649205187000000,1765649264965000000,0
workspaceModel.full.replace.project.model.ms,1765649205187000000,1765649264965000000,0
workspaceModel.cachedValueWithParameters.clear.count,1765649205187000000,1765649264965000000,0
workspaceModel.init.bridges.ms,1765649205187000000,1765649264965000000,17
workspaceModel.replace.project.model.ms,1765649205187000000,1765649264965000000,187
workspaceModel.cachedValue.total.get.count,1765649205187000000,1765649264965000000,1523
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1765649205187000000,1765649264965000000,0
workspaceModel.check.recursive.update.ms,1765649205187000000,1765649264965000000,0
workspaceModel.loading.from.cache.ms,1765649205187000000,1765649264965000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1765649205187000000,1765649264965000000,597
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1765649205187000000,1765649264965000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1765649205187000000,1765649264965000000,0
workspaceModel.on.changed.ms,1765649205187000000,1765649264965000000,75
Indexing.writer_1.totalTimeSpentWritingMs,1765649205187000000,1765649264965000000,2633
Indexes.entries.lookups,1765649205187000000,1765649264965000000,0
Indexing.cache.totalCacheAccesses,1765649205187000000,1765649264965000000,510079
IndexesFlusher.totalFlushingTimeUs,1765649205187000000,1765649264965000000,836240
IndexesFlusher.totalFlushesRetried,1765649205187000000,1765649264965000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1765649205187000000,1765649264965000000,3007
Indexes.stubs.lookupDurationMaxMs,1765649205187000000,1765649264965000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1765649205187000000,1765649264965000000,0.0
Indexing.writesQueuedMin,1765649205187000000,1765649264965000000,9223372036854775807
Indexing.cache.totalCacheMisses,1765649205187000000,1765649264965000000,255113
IndexesFlusher.totalContentionQuotaSpent,1765649205187000000,1765649264965000000,0
Indexing.cache.totalCacheEvicted,1765649205187000000,1765649264965000000,255112
Indexes.allKeys.lookupDurationAvgMs,1765649205187000000,1765649264965000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1765649205187000000,1765649264965000000,678
Indexes.stubs.lookupDuration90PMs,1765649205187000000,1765649264965000000,0.0
Indexes.entries.lookupDurationMaxMs,1765649205187000000,1765649264965000000,0.0
Indexes.stubs.lookups,1765649205187000000,1765649264965000000,0
Indexes.allKeys.lookups,1765649205187000000,1765649264965000000,0
Indexes.entries.lookupDurationAvgMs,1765649205187000000,1765649264965000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1765649205187000000,1765649264965000000,171
Indexes.allKeys.lookupDuration90PMs,1765649205187000000,1765649264965000000,0.0
Indexes.entries.lookupDuration90PMs,1765649205187000000,1765649264965000000,0.0
Indexes.stubs.lookupDurationAvgMs,1765649205187000000,1765649264965000000,0.0
IndexesFlusher.totalFlushes,1765649205187000000,1765649264965000000,159
Indexing.writesQueuedMax,1765649205187000000,1765649264965000000,0
Indexing.totalTimeIndexersSleptMs,1765649205187000000,1765649264965000000,14740
AWTEventQueue.dispatchTimeMaxNs,1765649205187000000,1765649264965000000,241663
FlushQueue.waitingTimeAvgNs,1765649205187000000,1765649264965000000,293888.0
FlushQueue.executionTimeAvgNs,1765649205187000000,1765649264965000000,56704.0
FlushQueue.waitingTimeMaxNs,1765649205187000000,1765649264965000000,294911
AWTEventQueue.eventsDispatched,1765649205187000000,1765649264965000000,1
FlushQueue.queueSizeAvg,1765649205187000000,1765649264965000000,0.0
FlushQueue.waitingTime90PNs,1765649205187000000,1765649264965000000,294911
FlushQueue.executionTimeMaxNs,1765649205187000000,1765649264965000000,56831
NonBlockingReadAction.finalizedExecutionTimeUs,1765649205187000000,1765649264965000000,81293
AWTEventQueue.dispatchTime90PNs,1765649205187000000,1765649264965000000,241663
NonBlockingReadAction.finalizedExecutionsCount,1765649205187000000,1765649264965000000,7
NonBlockingReadAction.failedExecutionsCount,1765649205187000000,1765649264965000000,0
AWTEventQueue.dispatchTimeTotalNS,1765649205187000000,1765649264965000000,621419888
FlushQueue.executionTime90PNs,1765649205187000000,1765649264965000000,56831
FlushQueue.tasksExecuted,1765649205187000000,1765649264965000000,1
WriteAction.executionsCount,1765649205187000000,1765649264965000000,18
ReadAction.executionsCount,1765649205187000000,1765649264965000000,212906
FlushQueue.queueSizeMax,1765649205187000000,1765649264965000000,0
FlushQueue.queueSize90P,1765649205187000000,1765649264965000000,0
NonBlockingReadAction.failedExecutionTimeUs,1765649205187000000,1765649264965000000,0
AWTEventQueue.dispatchTimeAvgNs,1765649205187000000,1765649264965000000,241152.0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1765649205187000000,1765649264965000000,1
jps.apply.loaded.storage.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1765649205187000000,1765649264965000000,3
workspaceModel.mutableEntityStorage.instances.count,1765649205187000000,1765649264965000000,4
workspaceModel.moduleManagerBridge.get.modules.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1765649205187000000,1765649264965000000,531
workspaceModel.moduleManagerBridge.create.module.instance.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765649205187000000,1765649264965000000,0
workspaceModel.global.updates.count,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1765649205187000000,1765649264965000000,152
workspaceModel.moduleBridge.update.option.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.entities.ms,1765649205187000000,1765649264965000000,0
jps.modifiable.module.model.bridge.renaming.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1765649205187000000,1765649264965000000,0
jps.load.initial.state.ms,1765649205187000000,1765649264965000000,0
workspaceModel.global.apply.state.to.project.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1765649205187000000,1765649264965000000,41
jps.modifiable.module.model.bridge.new.module.ms,1765649205187000000,1765649264965000000,0
jps.modifiable.module.model.bridge.load.module.ms,1765649205187000000,1765649264965000000,0
jps.global.handle.before.change.events.ms,1765649205187000000,1765649264965000000,0
jps.global.initialize.library.bridges.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1765649205187000000,1765649264965000000,4
workspaceModel.orphan.listener.update.ms,1765649205187000000,1765649264965000000,1
workspaceModel.save.cache.to.file.ms,1765649205187000000,1765649264965000000,63
workspaceModel.do.save.caches.ms,1765649205187000000,1765649264965000000,69
workspaceModel.mutableEntityStorage.remove.entity.ms,1765649205187000000,1765649264965000000,10
workspaceModel.moduleBridge.before.changed.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1765649205187000000,1765649264965000000,0
workspaceModel.load.cache.from.file.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1765649205187000000,1765649264965000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1765649205187000000,1765649264965000000,0
jps.global.handle.changed.events.ms,1765649205187000000,1765649264965000000,0
jps.app.storage.content.reader.load.component.ms,1765649205187000000,1765649264965000000,0
jps.global.get.library.by.name.ms,1765649205187000000,1765649264965000000,0
workspaceModel.sync.entities.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1765649205187000000,1765649264965000000,0
jps.save.changed.project.entities.ms,1765649205187000000,1765649264965000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1765649205187000000,1765649264965000000,0
jps.load.project.to.empty.storage.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765649205187000000,1765649264965000000,0
jps.global.initialize.library.bridges.after.loading.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1765649205187000000,1765649264965000000,331
jps.facet.change.listener.init.bridge.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1765649205187000000,1765649264965000000,0
jps.global.get.library.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1765649205187000000,1765649264965000000,0
jps.library.entities.serializer.save.entities.ms,1765649205187000000,1765649264965000000,0
jps.library.entities.serializer.load.entities.ms,1765649205187000000,1765649264965000000,0
jps.global.get.libraries.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1765649205187000000,1765649264965000000,0
jps.project.serializers.save.ms,1765649205187000000,1765649264965000000,0
jps.artifact.entities.serializer.save.entities.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1765649205187000000,1765649264965000000,1
workspaceModel.global.updates.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1765649205187000000,1765649264965000000,2
workspaceModel.load.cache.metadata.from.file.ms,1765649205187000000,1765649264965000000,0
jps.storage.jps.conf.reader.load.component.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1765649205187000000,1765649264965000000,0
jps.project.serializers.load.ms,1765649205187000000,1765649264965000000,0
jps.facet.change.listener.process.change.events.ms,1765649205187000000,1765649264965000000,0
jps.save.global.entities.ms,1765649205187000000,1765649264965000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1765649205187000000,1765649264965000000,0
jps.facet.change.listener.before.change.events.ms,1765649205187000000,1765649264965000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1765649205187000000,1765649264965000000,10
jps.artifact.entities.serializer.load.entities.ms,1765649205187000000,1765649264965000000,0
jps.modifiable.module.model.bridge.disposing.ms,1765649205187000000,1765649264965000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1765649205187000000,1765649264965000000,1
jps.reload.project.entities.ms,1765649205187000000,1765649264965000000,0
DiskQueryRelay.tasksExecuted,1765649205187000000,1765649264965000000,122206
parser.HTML.time.ns,1765649205187000000,1765649264965000000,44343561
writeAction.max.wait.ms,1765649205187000000,1765649264965000000,22
DiskQueryRelay.tasksRequested,1765649205187000000,1765649264965000000,122205
DiskQueryRelay.taskWaitingTotalTimeUs,1765649205187000000,1765649264965000000,32819329
parser.XML.size.bytes,1765649205187000000,1765649264965000000,301921
lexer.HTML.size.bytes,1765649205187000000,1765649264965000000,51105
writeAction.median.wait.ms,1765649205187000000,1765649264965000000,0
parser.XML.time.ns,1765649205187000000,1765649264965000000,110983244
lexer.HTML.time.ns,1765649205187000000,1765649264965000000,36689014
writeAction.wait.ms,1765649205187000000,1765649264965000000,13
DiskQueryRelay.taskExecutionTotalTimeUs,1765649205187000000,1765649264965000000,15725419
parser.HTML.size.bytes,1765649205187000000,1765649264965000000,51105
lexer.XML.size.bytes,1765649205187000000,1765649264965000000,301921
writeAction.count,1765649205187000000,1765649264965000000,18
lexer.XML.time.ns,1765649205187000000,1765649264965000000,42822391
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.commit.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1765649205187000000,1765649264965000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1765649205187000000,1765649264965000000,0
cacheStateStorage.get.duration,1765649205187000000,1765649264965000000,0
cacheStateStorage.set.counter,1765649205187000000,1765649264965000000,0
cacheStateStorage.set.duration,1765649205187000000,1765649264965000000,0
cacheStateStorage.get.counter,1765649205187000000,1765649264965000000,0
JVM.totalTimeAtSafepointsMs,1765649205187000000,1765649264965000000,192
JVM.threadCount,1765649205187000000,1765649264965000000,98
JVM.maxThreadCount,1765649205187000000,1765649264965000000,98
JVM.GC.collectionTimesMs,1765649205187000000,1765649264965000000,170
JVM.GC.collections,1765649205187000000,1765649264965000000,9
JVM.newThreadsCount,1765649205187000000,1765649264965000000,48
JVM.totalSafepointCount,1765649205187000000,1765649264965000000,35
JVM.totalBytesAllocated,1765649205187000000,1765649264965000000,2621550144
JVM.totalTimeToSafepointsMs,1765649205187000000,1765649264965000000,4
JVM.usedNativeBytes,1765649205187000000,1765649264965000000,251551232
JVM.totalDirectByteBuffersBytes,1765649205187000000,1765649264965000000,335087579
JVM.maxHeapBytes,1765649205187000000,1765649264965000000,5586812928
JVM.totalCpuTimeMs,1765649205187000000,1765649264965000000,79840
OS.loadAverage,1765649205187000000,1765649264965000000,3.68
JVM.usedHeapBytes,1765649205187000000,1765649264965000000,444588136
FilePageCache.totalPageLoadsUs,1765649205187000000,1765649264965000000,285837
FilePageCacheLockFree.totalPageAllocationsWaited,1765649205187000000,1765649264965000000,0
StorageLockContext.competingThreads.90P,1765649205187000000,1765649264965000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalBytesRequested,1765649205187000000,1765649264965000000,0
FilePageCache.disposedBuffers,1765649205187000000,1765649264965000000,0
DirectByteBufferAllocator.hits,1765649205187000000,1765649264965000000,0
StorageLockContext.competingThreads.max,1765649205187000000,1765649264965000000,0
FilePageCache.uncachedFileAccess,1765649205187000000,1765649264965000000,143
StreamlinedBlobStorage.recordsRelocated,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.nativeBytesInUse,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.heapBytesInUse,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalBytesRead,1765649205187000000,1765649264965000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1765649205187000000,1765649264965000000,236600
MappedFileStorage.totalTimeSpentOnMappingUs,1765649205187000000,1765649264965000000,1834056
DirectByteBufferAllocator.disposed,1765649205187000000,1765649264965000000,0
DirectByteBufferAllocator.reclaimed,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalPagesReclaimed,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalPagesReadMs,1765649205187000000,1765649264965000000,0
DirectByteBufferAllocator.misses,1765649205187000000,1765649264965000000,43
FilePageCache.pageLoadsAboveSizeThreshold,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalPagesHandedOver,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1765649205187000000,1765649264965000000,0
MappedFileStorage.storages,1765649205187000000,1765649264965000000,14
MappedFileStorage.totalPagesMapped,1765649205187000000,1765649264965000000,14
FilePageCacheLockFree.totalPagesWriteMs,1765649205187000000,1765649264965000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalPagesRequested,1765649205187000000,1765649264965000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765649205187000000,1765649264965000000,331350016
FilePageCache.maxRegisteredFiles,1765649205187000000,1765649264965000000,407
FilePageCacheLockFree.housekeeperTurnsSkipped,1765649205187000000,1765649264965000000,0
FilePageCache.capacityInBytes,1765649205187000000,1765649264965000000,503316478
FilePageCache.pageFastCacheHits,1765649205187000000,1765649264965000000,1108445
FilePageCacheLockFree.totalPagesAllocated,1765649205187000000,1765649264965000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1765649205187000000,1765649264965000000,1260263
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765649205187000000,1765649264965000000,0
FilePageCache.pageLoads,1765649205187000000,1765649264965000000,43
FilePageCache.pageHits,1765649205187000000,1765649264965000000,39459
MappedFileStorage.totalBytesMapped,1765649205187000000,1765649264965000000,194248704
FilePageCacheLockFree.totalPagesWritten,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1765649205187000000,1765649264965000000,0
FilePageCache.totalPageDisposalsUs,1765649205187000000,1765649264965000000,227
StorageLockContext.competingThreads.avg,1765649205187000000,1765649264965000000,0.0
FilePageCacheLockFree.totalNativeBytesReclaimed,1765649205187000000,1765649264965000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1765649205187000000,1765649264965000000,0
StreamlinedBlobStorage.recordsDeleted,1765649205187000000,1765649264965000000,3
FilePageCache.maxCacheSizeInBytes,1765649205187000000,1765649264965000000,331350016
StreamlinedBlobStorage.recordsAllocated,1765649205187000000,1765649264965000000,17760
FilePageCacheLockFree.totalBytesWritten,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsStoredCompressed,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsStoredSize,1765649205187000000,1765649264965000000,0
VFS.fileByIdCache.misses,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsRead,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsUncompressedSize,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsReadDecompressed,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsDeduplicated,1765649205187000000,1765649264965000000,0
FileNameCache.totalMisses,1765649205187000000,1765649264965000000,62464
FileNameCache.queries,1765649205187000000,1765649264965000000,1939520
VFS.contentStorage.recordsStored,1765649205187000000,1765649264965000000,0
VFS.invertedFileNameIndex.requests,1765649205187000000,1765649264965000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1765649205187000000,1765649264965000000,0
VFS.fileChildByName,1765649205187000000,1765649264965000000,12230
VFS.fileByIdCache.hits,1765649205187000000,1765649264965000000,3
VFS.contentStorage.recordsReadSize,1765649205187000000,1765649264965000000,0
workspaceModel.updates.precise.ms,1765649264965000000,1765649324944000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValue.clear.count,1765649264965000000,1765649324944000000,0
workspaceModel.updates.ms,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValue.from.cache.count,1765649264965000000,1765649324944000000,0
workspaceModel.to.snapshot.ms,1765649264965000000,1765649324944000000,0
workspaceModel.collect.changes.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1765649264965000000,1765649324944000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1765649264965000000,1765649324944000000,0
workspaceModel.pre.handlers.ms,1765649264965000000,1765649324944000000,0
workspaceModel.updates.count,1765649264965000000,1765649324944000000,0
workspaceModel.workspaceFileIndexData.init.ms,1765649264965000000,1765649324944000000,0
